event_id,timestamp,user,action,cpu,memory,response_time,status_code
1140,2026-08-25 18:32:51.774,Evan,Download,91.58,89.58,441,500
1141,2026-08-25 18:32:56.370,George,Purchase,58.85,82.73,285,200
1142,2026-08-25 18:33:10.110,Bob,Download,71.01,58.35,164,404
1143,2026-08-25 18:32:26.724,Diana,Purchase,84.99,57.16,432,400
1144,2026-08-25 18:33:03.342,Fiona,View,92.0,85.72,384,201
1145,2026-08-25 18:32:47.354,Evan,Purchase,10.43,49.35,400,400
1146,2026-08-25 18:32:37.068,Charlie,Purchase,47.31,80.51,337,304
1147,2026-08-25 18:33:10.350,George,Download,53.83,85.07,98,404
1148,2026-08-25 18:33:06.954,Julia,Purchase,66.02,47.49,339,200
1149,2026-08-25 18:33:08.148,Ian,Search,80.47,63.88,163,200
1150,2026-08-25 18:33:12.794,Julia,Search,17.51,26.78,349,200
1151,2026-08-25 18:32:29.106,Evan,Purchase,17.15,27.02,365,201
1152,2026-08-25 18:33:12.894,Hannah,Upload,40.67,58.52,60,200
1153,2026-08-25 18:32:54.496,Fiona,Download,20.01,26.42,207,400
1154,2026-08-25 18:32:33.758,Charlie,Login,52.29,83.29,363,400
1155,2026-08-25 18:32:37.239,Julia,Purchase,15.15,83.71,79,404
1156,2026-08-25 18:32:34.946,Diana,Download,84.4,49.14,33,304
1157,2026-08-25 18:32:36.120,Fiona,Download,85.18,40.71,25,201
1158,2026-08-25 18:32:48.876,George,Login,40.0,59.19,297,200
1159,2026-08-25 18:32:47.746,Charlie,View,10.49,65.93,444,400
1160,2026-08-25 18:32:33.854,Alice,Upload,18.23,35.93,374,201
1161,2026-08-25 18:32:51.285,Julia,Logout,72.96,83.59,406,404
1162,2026-08-25 18:32:40.858,Fiona,Login,31.3,20.61,86,304
1163,2026-08-25 18:33:05.303,Hannah,Search,48.31,38.78,238,200
1164,2026-08-25 18:32:35.082,Alice,Download,34.03,87.63,215,400
1165,2026-08-25 18:32:30.439,Hannah,Search,76.21,80.28,15,400
1166,2026-08-25 18:32:36.282,Bob,Upload,72.32,40.63,184,400
1167,2026-08-25 18:32:54.972,Evan,Search,57.93,43.13,397,404
1168,2026-08-25 18:32:44.494,Charlie,Search,15.78,37.82,409,200
1169,2026-08-25 18:32:33.998,Hannah,Purchase,47.53,40.24,391,400
1170,2026-08-25 18:32:31.674,Hannah,View,50.87,81.45,420,200
1171,2026-08-25 18:33:11.502,Hannah,Login,39.25,33.67,269,200
1172,2026-08-25 18:32:36.390,Julia,Download,81.69,68.93,286,200
1173,2026-08-25 18:32:56.349,George,Upload,47.41,68.49,448,200
1174,2026-08-25 18:32:37.600,Evan,Search,88.91,49.57,271,200
1175,2026-08-25 18:33:06.994,George,Logout,81.04,71.8,253,400
1176,2026-08-25 18:33:08.214,Charlie,Upload,8.1,63.45,257,200
1177,2026-08-25 18:33:03.551,Alice,View,51.11,74.43,55,404
1178,2026-08-25 18:32:55.346,Fiona,Purchase,84.62,75.44,22,304
1179,2026-08-25 18:32:29.442,Hannah,Login,92.54,71.0,270,200
1180,2026-08-25 18:32:40.074,Fiona,View,74.9,53.41,391,200
1181,2026-08-25 18:32:53.086,Bob,Purchase,11.95,44.77,88,500
1182,2026-08-25 18:32:53.118,Alice,Upload,66.51,59.72,101,200
1183,2026-08-25 18:33:14.444,Hannah,Upload,10.7,78.39,123,200
1184,2026-08-25 18:33:08.574,Fiona,Search,87.09,52.59,377,200
1185,2026-08-25 18:33:14.544,Hannah,Logout,30.42,77.73,300,200
1186,2026-08-25 18:33:05.106,Fiona,Upload,76.08,77.26,248,304
1187,2026-08-25 18:32:58.026,Fiona,Download,76.6,80.78,88,200
1188,2026-08-25 18:33:02.814,Bob,Purchase,41.58,37.42,138,200
1189,2026-08-25 18:32:35.507,Fiona,Purchase,20.46,76.33,375,304
1190,2026-08-25 18:32:37.904,George,Upload,16.76,34.43,109,200
1191,2026-08-25 18:33:11.271,Charlie,Purchase,19.96,64.95,347,201
1192,2026-08-25 18:33:05.358,George,Upload,45.88,29.44,401,400
1193,2026-08-25 18:32:52.277,Alice,Download,47.01,86.98,123,404
1194,2026-08-25 18:32:32.010,Alice,View,7.55,22.69,39,200
1195,2026-08-25 18:32:34.414,Bob,Logout,72.99,43.52,272,201
1196,2026-08-25 18:32:43.998,Julia,Download,72.87,60.76,77,304
1197,2026-08-25 18:33:13.947,Alice,Login,84.42,36.39,408,200
1198,2026-08-25 18:33:06.808,Diana,Upload,27.92,73.93,10,304
1199,2026-08-25 18:32:27.284,Diana,Purchase,37.22,30.92,345,200
1200,2026-08-25 18:32:34.494,Charlie,Purchase,60.84,52.32,237,404
1201,2026-08-25 18:32:46.520,Ian,Search,79.86,33.89,229,200
1202,2026-08-25 18:33:02.172,Charlie,Purchase,8.19,44.27,342,304
1203,2026-08-25 18:32:47.775,George,View,19.3,34.52,242,200
1204,2026-08-25 18:32:53.822,Diana,Download,19.53,86.07,248,200
1205,2026-08-25 18:33:11.929,Fiona,Login,72.44,70.27,241,400
1206,2026-08-25 18:32:32.178,Alice,Logout,88.98,49.06,395,500
1207,2026-08-25 18:32:52.711,George,Logout,37.57,70.49,155,200
1208,2026-08-25 18:33:04.822,Charlie,Download,20.08,75.46,223,304
1209,2026-08-25 18:32:39.474,Ian,Upload,58.07,55.26,422,200
1210,2026-08-25 18:32:41.914,Bob,Logout,82.29,39.3,202,201
1211,2026-08-25 18:32:58.890,Ian,Purchase,91.64,48.67,312,200
1212,2026-08-25 18:32:50.442,Bob,Download,64.0,36.74,246,200
1213,2026-08-25 18:32:27.424,George,Purchase,78.89,60.45,55,201
1214,2026-08-25 18:32:31.076,Alice,Upload,66.12,45.65,296,200
1215,2026-08-25 18:32:52.959,Evan,View,14.44,56.8,237,200
1216,2026-08-25 18:32:51.774,Alice,Download,81.21,57.31,165,200
1217,2026-08-25 18:32:43.285,Ian,Login,36.17,20.12,263,200
1218,2026-08-25 18:33:00.360,Alice,Purchase,71.3,66.05,411,304
1219,2026-08-25 18:33:04.054,Julia,View,11.73,63.83,382,201
1220,2026-08-25 18:32:36.034,Fiona,Logout,15.02,20.78,11,200
1221,2026-08-25 18:33:00.471,Diana,Logout,17.23,58.38,260,304
1222,2026-08-25 18:32:54.398,Diana,Upload,92.16,45.69,102,304
1223,2026-08-25 18:33:00.545,Charlie,Purchase,22.69,20.37,295,200
1224,2026-08-25 18:32:29.982,Bob,View,68.1,22.46,310,201
1225,2026-08-25 18:33:15.319,Alice,View,69.4,87.05,47,200
1226,2026-08-25 18:33:06.786,Fiona,Login,19.02,34.35,111,200
1227,2026-08-25 18:33:01.920,Hannah,Search,47.96,29.79,147,200
1228,2026-08-25 18:32:55.818,Hannah,Upload,30.56,88.92,179,304
1229,2026-08-25 18:32:58.309,Ian,Search,39.52,64.14,382,500
1230,2026-08-25 18:32:50.964,George,Upload,22.03,80.59,14,400
1231,2026-08-25 18:33:11.920,Hannah,Purchase,32.54,78.48,317,200
1232,2026-08-25 18:33:07.038,Charlie,View,71.76,24.18,62,400
1233,2026-08-25 18:32:53.517,Bob,Search,81.69,75.96,414,200
1234,2026-08-25 18:33:14.526,Evan,Login,7.13,88.54,344,500
1235,2026-08-25 18:32:38.759,Evan,Purchase,48.04,33.28,39,400
1236,2026-08-25 18:32:32.598,Fiona,View,20.53,39.77,310,200
1237,2026-08-25 18:32:58.589,Ian,Download,80.28,70.38,150,500
1238,2026-08-25 18:32:38.816,Fiona,Upload,33.39,48.36,78,200
1239,2026-08-25 18:32:43.791,Julia,Purchase,11.32,59.04,440,200
1240,2026-08-25 18:32:52.494,Alice,Download,88.22,82.55,65,500
1241,2026-08-25 18:33:14.862,Hannah,Search,21.28,68.72,224,201
1242,2026-08-25 18:32:51.312,George,Upload,64.23,35.15,313,201
1243,2026-08-25 18:33:17.444,Charlie,Logout,47.12,50.02,177,500
1244,2026-08-25 18:32:40.174,Alice,Purchase,68.43,75.88,408,404
1245,2026-08-25 18:32:30.234,Fiona,Upload,72.9,22.35,239,304
1246,2026-08-25 18:32:38.968,Hannah,Upload,45.13,73.24,427,200
1247,2026-08-25 18:32:58.939,George,View,89.23,81.86,234,200
1248,2026-08-25 18:33:02.718,Alice,Purchase,30.07,40.92,303,400
1249,2026-08-25 18:32:35.278,Diana,Login,32.26,84.05,150,201
1250,2026-08-25 18:32:42.794,Diana,Upload,74.13,53.75,44,200
1251,2026-08-25 18:32:39.063,Charlie,Purchase,40.15,43.95,382,200
1252,2026-08-25 18:32:57.862,Charlie,View,31.59,40.09,176,200
1253,2026-08-25 18:33:02.908,Ian,View,60.26,67.72,68,404
1254,2026-08-25 18:32:47.898,Evan,Search,7.2,20.02,399,304
1255,2026-08-25 18:32:44.159,George,View,92.79,23.08,211,201
1256,2026-08-25 18:33:04.278,Ian,Download,15.11,47.72,79,200
1257,2026-08-25 18:32:56.775,George,Download,40.58,87.04,255,200
1258,2026-08-25 18:32:58.066,Bob,Login,39.43,65.24,448,200
1259,2026-08-25 18:32:39.215,Ian,Login,24.09,39.79,103,200
1260,2026-08-25 18:33:04.434,Fiona,Login,9.83,78.88,78,200
1261,2026-08-25 18:32:36.731,Diana,View,63.79,53.81,117,200
1262,2026-08-25 18:33:00.726,Fiona,Download,66.55,60.06,11,200
1263,2026-08-25 18:33:14.655,Diana,Upload,20.92,51.5,212,304
1264,2026-08-25 18:32:57.006,Evan,Upload,91.0,53.62,165,304
1265,2026-08-25 18:32:29.209,Julia,Upload,17.87,23.89,384,404
1266,2026-08-25 18:33:08.466,Hannah,View,66.52,78.17,117,304
1267,2026-08-25 18:33:17.377,Fiona,Upload,81.84,82.37,309,201
1268,2026-08-25 18:32:44.458,Diana,Login,40.99,54.61,399,304
1269,2026-08-25 18:33:11.130,Bob,Search,20.0,63.88,291,304
1270,2026-08-25 18:33:16.254,Julia,Purchase,86.52,60.4,252,304
1271,2026-08-25 18:32:55.966,Charlie,Login,47.02,73.56,236,200
1272,2026-08-25 18:32:39.462,Ian,Purchase,21.12,57.38,65,201
1273,2026-08-25 18:32:49.665,Charlie,View,57.72,55.44,96,201
1274,2026-08-25 18:32:54.788,Ian,Download,52.72,65.75,237,200
1275,2026-08-25 18:33:03.744,Fiona,Search,17.63,55.62,202,404
1276,2026-08-25 18:33:16.542,Evan,View,87.17,64.43,57,200
1277,2026-08-25 18:32:52.327,Charlie,Login,16.56,70.33,78,200
1278,2026-08-25 18:32:31.908,Bob,Logout,64.03,48.83,28,500
1279,2026-08-25 18:33:19.244,Alice,Purchase,31.73,25.05,192,200
1280,2026-08-25 18:33:03.934,George,View,55.82,58.02,286,500
1281,2026-08-25 18:33:19.344,Ian,Search,63.03,20.22,336,400
1282,2026-08-25 18:32:37.088,George,Purchase,10.11,48.05,256,201
1283,2026-08-25 18:32:46.086,Hannah,Search,30.55,30.11,301,200
1284,2026-08-25 18:32:53.814,Julia,Download,9.84,62.51,366,404
1285,2026-08-25 18:33:13.119,Fiona,Search,55.16,82.26,356,201
1286,2026-08-25 18:33:02.876,Charlie,Login,65.86,77.93,156,400
1287,2026-08-25 18:32:57.765,Hannah,Search,82.46,63.03,438,304
1288,2026-08-25 18:32:28.174,Diana,View,29.36,47.26,219,200
1289,2026-08-25 18:32:59.120,George,Download,42.53,31.89,121,200
1290,2026-08-25 18:32:53.994,Diana,Logout,26.01,71.97,125,200
1291,2026-08-25 18:32:41.114,Charlie,Login,36.74,33.23,62,201
1292,2026-08-25 18:33:08.266,Evan,Login,87.45,83.56,199,201
1293,2026-08-25 18:33:14.772,Diana,Upload,66.0,52.11,209,404
1294,2026-08-25 18:33:10.936,Evan,Login,28.69,81.25,247,201
1295,2026-08-25 18:32:39.899,Bob,Upload,93.58,83.94,19,201
1296,2026-08-25 18:32:47.694,Ian,Login,56.03,73.38,366,200
1297,2026-08-25 18:32:46.422,Fiona,Logout,32.4,44.43,230,200
1298,2026-08-25 18:32:33.466,George,Download,25.11,84.09,382,404
1299,2026-08-25 18:32:46.470,Ian,Search,47.69,31.82,217,304
1300,2026-08-25 18:32:54.294,Julia,Login,77.77,69.02,196,200
1301,2026-08-25 18:32:43.916,Alice,Purchase,65.72,65.08,239,400
1302,2026-08-25 18:33:02.166,Alice,Upload,73.77,84.34,238,404
1303,2026-08-25 18:32:49.172,Evan,Search,90.78,82.06,306,200
1304,2026-08-25 18:32:43.982,Evan,View,80.5,50.81,164,200
1305,2026-08-25 18:32:58.359,Charlie,Search,39.4,49.06,315,200
1306,2026-08-25 18:33:08.840,Charlie,Upload,82.43,37.97,149,400
1307,2026-08-25 18:32:55.811,Julia,Search,76.57,78.22,233,201
1308,2026-08-25 18:33:16.770,Julia,Login,75.51,32.49,162,200
1309,2026-08-25 18:33:08.963,Evan,Purchase,5.74,83.43,270,200
1310,2026-08-25 18:33:16.864,Ian,Purchase,77.64,81.31,150,200
1311,2026-08-25 18:33:15.600,Diana,Login,22.18,58.58,337,400
1312,2026-08-25 18:32:42.846,Bob,Download,93.12,51.5,291,200
1313,2026-08-25 18:33:03.875,Diana,Login,5.45,83.22,102,200
1314,2026-08-25 18:32:32.376,Fiona,Search,82.6,75.1,235,404
1315,2026-08-25 18:32:37.649,Evan,Download,89.44,29.49,78,201
1316,2026-08-25 18:33:01.354,Diana,Download,63.56,25.26,22,500
1317,2026-08-25 18:32:46.902,Julia,Logout,58.6,80.02,349,404
1318,2026-08-25 18:32:58.788,Hannah,View,85.71,82.86,83,304
1319,2026-08-25 18:33:00.140,Fiona,Upload,55.84,49.63,86,200
1320,2026-08-25 18:33:19.974,Diana,Download,12.7,74.59,304,200
1321,2026-08-25 18:33:16.060,Julia,Logout,65.8,22.88,51,500
1322,2026-08-25 18:32:31.158,Bob,Upload,64.69,67.31,134,201
1323,2026-08-25 18:32:32.493,Charlie,Search,87.83,86.57,226,500
1324,2026-08-25 18:32:48.394,Fiona,View,64.21,76.27,293,400
1325,2026-08-25 18:32:43.119,George,Purchase,78.75,44.01,116,404
1326,2026-08-25 18:33:00.378,Ian,Purchase,53.06,42.49,367,201
1327,2026-08-25 18:33:01.739,Julia,Login,19.97,80.54,63,404
1328,2026-08-25 18:33:03.102,Charlie,Upload,88.07,43.29,271,200
1329,2026-08-25 18:32:45.861,Hannah,Login,28.69,66.16,64,201
1330,2026-08-25 18:32:39.234,Charlie,Upload,65.85,89.53,72,200
1331,2026-08-25 18:32:45.907,Fiona,Download,82.61,57.47,261,304
1332,2026-08-25 18:32:44.598,Diana,Purchase,80.02,57.45,281,500
1333,2026-08-25 18:33:04.615,Diana,Purchase,22.61,88.95,24,304
1334,2026-08-25 18:33:21.994,Charlie,Download,60.54,56.19,145,200
1335,2026-08-25 18:32:41.994,Ian,Search,39.53,87.64,438,201
1336,2026-08-25 18:32:55.374,Hannah,Download,83.07,47.67,225,404
1337,2026-08-25 18:32:47.382,Diana,Login,84.76,57.27,21,200
1338,2026-08-25 18:32:56.772,George,Purchase,35.46,57.33,208,404
1339,2026-08-25 18:33:20.905,George,Login,18.41,83.15,120,200
1340,2026-08-25 18:33:20.954,George,View,71.91,79.13,381,201
1341,2026-08-25 18:32:54.183,George,Purchase,59.13,32.43,134,201
1342,2026-08-25 18:33:08.974,Bob,Login,91.51,33.28,215,404
1343,2026-08-25 18:32:58.270,Julia,Purchase,86.79,79.37,406,200
1344,2026-08-25 18:33:15.774,Ian,Login,43.54,80.58,151,500
1345,2026-08-25 18:32:34.124,Bob,Download,35.79,51.62,77,200
1346,2026-08-25 18:32:34.138,Hannah,Login,48.3,79.39,161,500
1347,2026-08-25 18:32:48.969,Diana,Download,33.0,32.92,235,200
1348,2026-08-25 18:32:34.166,Diana,Upload,34.82,86.68,20,400
1349,2026-08-25 18:32:51.717,Hannah,Login,48.72,37.4,443,200
1350,2026-08-25 18:33:20.094,Charlie,Upload,94.96,77.08,421,200
1351,2026-08-25 18:32:42.314,Ian,Download,59.63,52.84,394,200
1352,2026-08-25 18:32:38.278,Fiona,Purchase,28.49,48.76,336,200
1353,2026-08-25 18:32:35.589,George,Search,35.16,47.34,188,304
1354,2026-08-25 18:32:54.560,Diana,Logout,17.21,35.77,397,201
1355,2026-08-25 18:33:00.009,Charlie,Logout,26.28,25.46,337,200
1356,2026-08-25 18:33:02.754,Alice,View,20.88,39.01,369,304
1357,2026-08-25 18:32:43.791,George,View,22.31,58.06,161,201
1358,2026-08-25 18:32:43.812,George,Upload,86.22,65.08,367,304
1359,2026-08-25 18:33:20.526,George,Login,6.68,44.91,159,200
1360,2026-08-25 18:33:06.974,Diana,Purchase,25.74,78.33,427,200
1361,2026-08-25 18:32:57.485,George,Login,48.67,79.09,131,200
1362,2026-08-25 18:32:46.620,Charlie,Search,52.45,55.46,48,200
1363,2026-08-25 18:32:33.013,George,Purchase,69.05,78.14,10,200
1364,2026-08-25 18:32:57.578,George,View,80.53,32.88,255,201
1365,2026-08-25 18:33:01.704,Evan,Download,12.34,51.17,321,304
1366,2026-08-25 18:32:37.150,Fiona,Download,49.85,71.08,361,404
1367,2026-08-25 18:32:34.432,Ian,View,84.96,45.49,70,200
1368,2026-08-25 18:33:10.014,Ian,Purchase,87.45,77.33,65,201
1369,2026-08-25 18:33:08.685,Charlie,View,17.44,32.2,265,304
1370,2026-08-25 18:32:55.024,Ian,Upload,52.61,60.35,374,304
1371,2026-08-25 18:32:33.117,George,Upload,38.34,28.99,271,500
1372,2026-08-25 18:32:31.758,Diana,Download,60.87,68.66,102,200
1373,2026-08-25 18:33:22.571,George,Search,90.02,65.89,214,404
1374,2026-08-25 18:33:19.872,Julia,Search,29.98,89.09,224,200
1375,2026-08-25 18:33:22.669,Fiona,Download,15.1,29.39,129,200
1376,2026-08-25 18:32:53.822,Fiona,Logout,30.5,69.31,371,404
1377,2026-08-25 18:33:18.636,Bob,Logout,48.85,87.82,414,200
1378,2026-08-25 18:32:58.012,Charlie,View,40.09,55.13,390,400
1379,2026-08-25 18:32:56.664,Julia,Purchase,12.97,22.48,122,404
1380,2026-08-25 18:32:53.934,Alice,Logout,91.69,89.77,265,400
1381,2026-08-25 18:32:31.866,Ian,Download,45.68,75.02,143,304
1382,2026-08-25 18:32:36.024,Julia,View,54.62,47.08,354,200
1383,2026-08-25 18:33:14.763,Fiona,Login,93.25,59.23,283,400
1384,2026-08-25 18:32:31.902,Evan,Purchase,27.05,80.02,279,404
1385,2026-08-25 18:32:33.299,Diana,View,18.84,23.82,81,200
1386,2026-08-25 18:32:52.716,Evan,Upload,83.38,42.33,401,200
1387,2026-08-25 18:32:41.647,Bob,Upload,32.91,26.67,217,500
1388,2026-08-25 18:33:01.098,Bob,Search,88.35,51.18,287,500
1389,2026-08-25 18:32:52.797,Charlie,Purchase,32.32,78.41,219,200
1390,2026-08-25 18:33:19.234,Charlie,Upload,49.76,50.58,189,404
1391,2026-08-25 18:33:15.107,Evan,View,32.9,78.51,211,304
1392,2026-08-25 18:32:29.214,George,Logout,66.53,41.78,431,500
1393,2026-08-25 18:32:52.905,Hannah,View,16.63,60.31,391,304
1394,2026-08-25 18:32:40.386,Julia,Logout,83.25,30.25,413,404
1395,2026-08-25 18:32:50.169,Hannah,Download,36.57,55.11,381,200
1396,2026-08-25 18:32:32.046,George,Download,56.06,21.49,316,500
1397,2026-08-25 18:32:37.646,Charlie,Search,90.61,30.44,74,500
1398,2026-08-25 18:32:37.662,Ian,Search,73.16,64.14,335,304
1399,2026-08-25 18:33:21.047,Julia,View,11.76,87.2,74,500
1400,2026-08-25 18:32:46.094,Charlie,Login,28.4,61.15,29,400
1401,2026-08-25 18:33:09.933,Ian,Purchase,73.24,21.71,222,400
1402,2026-08-25 18:32:46.138,George,Login,56.91,39.04,255,200
1403,2026-08-25 18:32:33.533,Charlie,Login,92.26,32.37,71,400
1404,2026-08-25 18:32:40.566,Fiona,Logout,49.39,45.52,343,201
1405,2026-08-25 18:33:00.254,Alice,Upload,89.0,66.42,117,200
1406,2026-08-25 18:32:47.632,Ian,Purchase,20.58,56.76,437,200
1407,2026-08-25 18:33:24.237,Bob,Upload,79.61,85.22,262,404
1408,2026-08-25 18:33:13.022,Diana,View,72.91,25.2,113,200
1409,2026-08-25 18:33:24.335,Ian,Upload,70.76,77.98,55,200
1410,2026-08-25 18:32:37.854,Charlie,View,6.57,75.38,444,500
1411,2026-08-25 18:33:10.323,Fiona,Download,49.93,59.3,417,304
1412,2026-08-25 18:33:23.070,Charlie,Purchase,46.72,87.6,305,304
1413,2026-08-25 18:32:33.663,Evan,Login,58.38,43.73,18,200
1414,2026-08-25 18:32:37.918,George,Upload,46.63,66.6,284,500
1415,2026-08-25 18:32:35.104,Bob,Login,35.11,65.72,93,201
1416,2026-08-25 18:32:47.862,Diana,Login,90.47,69.22,118,200
1417,2026-08-25 18:32:52.136,Bob,Upload,61.61,30.09,182,400
1418,2026-08-25 18:33:23.358,Charlie,Download,23.82,64.2,109,404
1419,2026-08-25 18:33:14.892,Fiona,Search,9.41,35.08,112,200
1420,2026-08-25 18:32:43.694,Charlie,Login,65.39,57.81,324,200
1421,2026-08-25 18:33:26.344,Fiona,Download,9.57,48.17,369,200
1422,2026-08-25 18:32:32.358,Diana,Purchase,59.95,59.08,407,400
1423,2026-08-25 18:33:19.329,Evan,Search,40.74,33.4,41,200
1424,2026-08-25 18:33:06.558,Diana,Login,38.2,53.28,408,200
1425,2026-08-25 18:32:49.494,Ian,Login,88.03,77.07,326,304
1426,2026-08-25 18:33:02.352,Fiona,Purchase,29.42,61.56,213,304
1427,2026-08-25 18:33:15.228,Charlie,Download,9.6,58.3,237,200
1428,2026-08-25 18:32:46.710,Fiona,Upload,83.63,60.65,394,500
1429,2026-08-25 18:32:51.019,Fiona,Login,32.93,71.85,118,200
1430,2026-08-25 18:33:02.484,Julia,Logout,17.08,68.92,420,200
1431,2026-08-25 18:33:05.379,George,Upload,19.69,22.77,117,400
1432,2026-08-25 18:33:12.574,Charlie,Download,73.03,37.15,30,404
1433,2026-08-25 18:33:14.047,Charlie,Login,18.26,29.78,147,200
1434,2026-08-25 18:32:36.804,Julia,Purchase,10.97,34.44,56,400
1435,2026-08-25 18:32:32.514,Julia,View,19.09,56.12,93,500
1436,2026-08-25 18:32:49.758,Bob,Search,50.45,27.63,384,200
1437,2026-08-25 18:32:33.975,Evan,Logout,43.05,40.5,58,200
1438,2026-08-25 18:33:15.690,Alice,Login,51.97,89.36,307,404
1439,2026-08-25 18:32:35.440,Hannah,Search,81.77,28.21,57,500
1440,2026-08-25 18:33:18.654,Charlie,Upload,17.67,79.86,53,304
1441,2026-08-25 18:32:29.704,Evan,View,84.76,24.31,431,200
1442,2026-08-25 18:33:07.206,George,Upload,81.08,71.71,264,304
1443,2026-08-25 18:33:00.027,Julia,Upload,77.64,41.5,202,304
1444,2026-08-25 18:32:29.734,Evan,Purchase,46.75,86.68,224,200
1445,2026-08-25 18:32:31.189,Hannah,Upload,10.7,34.36,21,200
1446,2026-08-25 18:33:17.472,Julia,Download,72.51,74.63,396,500
1447,2026-08-25 18:33:05.939,George,Upload,64.78,47.23,99,200
1448,2026-08-25 18:33:04.526,Hannah,View,12.75,65.47,408,400
1449,2026-08-25 18:32:32.682,Alice,View,7.99,61.22,266,200
1450,2026-08-25 18:33:04.594,Ian,Download,44.93,61.14,261,201
1451,2026-08-25 18:32:44.314,George,View,62.28,57.95,284,500
1452,2026-08-25 18:32:38.526,Diana,Purchase,94.96,72.69,10,200
1453,2026-08-25 18:33:20.679,Evan,Login,90.51,46.44,388,201
1454,2026-08-25 18:32:35.650,Evan,Download,67.26,29.42,444,500
1455,2026-08-25 18:33:19.314,Diana,Upload,91.56,63.69,288,200
1456,2026-08-25 18:32:54.606,Julia,Search,83.47,78.83,103,200
1457,2026-08-25 18:33:22.316,George,View,24.35,81.67,355,404
1458,2026-08-25 18:32:40.080,Charlie,Logout,61.32,58.26,48,404
1459,2026-08-25 18:33:23.867,Bob,Upload,6.35,36.54,414,200
1460,2026-08-25 18:32:37.194,Fiona,Upload,7.99,78.06,367,304
1461,2026-08-25 18:33:28.344,Bob,Upload,22.81,56.48,393,304
1462,2026-08-25 18:33:09.388,Fiona,Search,71.47,78.61,323,200
1463,2026-08-25 18:33:16.740,Alice,Search,74.95,81.85,369,304
1464,2026-08-25 18:32:43.110,George,Upload,35.02,82.01,55,404
1465,2026-08-25 18:32:56.314,Ian,View,43.13,67.35,174,200
1466,2026-08-25 18:32:40.216,Fiona,Download,41.15,66.33,334,200
1467,2026-08-25 18:33:15.441,George,Download,31.9,61.77,294,201
1468,2026-08-25 18:33:25.758,Bob,Download,18.84,79.51,317,400
1469,2026-08-25 18:32:46.143,Hannah,Login,85.3,29.1,42,200
1470,2026-08-25 18:32:49.104,Alice,Login,33.14,46.57,220,200
1471,2026-08-25 18:32:56.482,Diana,Purchase,40.21,56.41,368,304
1472,2026-08-25 18:33:20.062,Ian,View,48.31,69.65,219,200
1473,2026-08-25 18:33:12.741,Bob,Purchase,25.46,49.4,266,201
1474,2026-08-25 18:32:30.034,Bob,Search,18.56,48.24,217,201
1475,2026-08-25 18:33:21.669,George,View,15.53,44.96,227,200
1476,2026-08-25 18:32:50.718,Fiona,Purchase,61.53,27.97,11,404
1477,2026-08-25 18:33:17.328,Ian,Login,50.08,88.57,355,500
1478,2026-08-25 18:32:52.244,Evan,Search,66.76,79.13,441,200
1479,2026-08-25 18:32:52.269,Hannah,Logout,24.71,57.2,140,200
1480,2026-08-25 18:33:07.094,Ian,Search,8.76,58.27,409,200
1481,2026-08-25 18:32:58.243,Charlie,Search,50.86,57.3,230,200
1482,2026-08-25 18:32:49.380,Diana,Search,41.84,84.01,10,200
1483,2026-08-25 18:33:07.199,Evan,Search,16.74,26.76,194,201
1484,2026-08-25 18:32:52.394,Diana,Search,34.95,55.29,383,200
1485,2026-08-25 18:32:39.054,Fiona,Search,83.91,65.96,106,400
1486,2026-08-25 18:33:14.734,George,Logout,71.88,73.62,133,404
1487,2026-08-25 18:32:33.138,Diana,View,70.96,25.37,113,200
1488,2026-08-25 18:33:26.718,Julia,Search,21.98,54.65,123,500
1489,2026-08-25 18:32:48.052,Bob,Search,43.92,72.49,350,500
1490,2026-08-25 18:32:48.074,Evan,Purchase,26.14,20.94,217,201
1491,2026-08-25 18:33:16.425,Hannah,Login,34.83,66.84,56,200
1492,2026-08-25 18:32:48.118,Fiona,Upload,13.74,27.2,449,201
1493,2026-08-25 18:32:51.126,Hannah,Upload,82.8,81.03,118,500
1494,2026-08-25 18:32:46.668,Charlie,View,58.67,47.13,393,304
1495,2026-08-25 18:32:36.224,Julia,Download,22.19,77.79,21,400
1496,2026-08-25 18:32:42.222,Julia,View,30.48,66.81,420,304
1497,2026-08-25 18:33:27.150,Ian,Logout,91.32,35.49,171,404
1498,2026-08-25 18:33:12.218,Evan,Download,72.66,72.02,199,404
1499,2026-08-25 18:32:43.775,Evan,Download,76.21,39.83,35,404
1500,2026-08-25 18:33:12.294,Diana,Download,12.64,82.74,66,201
1501,2026-08-25 18:32:46.815,Evan,Search,69.17,25.89,129,200
1502,2026-08-25 18:32:37.824,Evan,Upload,51.92,46.41,38,200
1503,2026-08-25 18:32:30.324,Hannah,Logout,34.09,29.57,252,304
1504,2026-08-25 18:33:22.974,Evan,Logout,23.66,24.83,81,200
1505,2026-08-25 18:33:00.444,Charlie,View,40.91,60.84,219,400
1506,2026-08-25 18:33:24.570,Hannah,Search,82.78,44.89,295,400
1507,2026-08-25 18:33:26.123,George,View,65.94,21.84,230,200
1508,2026-08-25 18:32:46.962,Alice,View,70.79,79.55,378,400
1509,2026-08-25 18:33:06.600,Ian,View,36.46,71.88,78,200
1510,2026-08-25 18:32:36.434,Alice,Download,69.92,28.03,410,404
1511,2026-08-25 18:32:34.937,Fiona,Login,51.33,81.76,131,200
